date,code,open,high,low,close,volume,amount
2024-07-24,sh.600905,4.66,4.74,4.65,4.73,135352560,637848617.29
2024-07-25,sh.600905,4.71,4.93,4.71,4.9,334648222,1621875607.1
2024-07-26,sh.600905,4.93,4.93,4.82,4.89,186816406,908044229.94
2024-07-29,sh.600905,4.87,4.95,4.86,4.93,167029439,821921047.47
2024-07-30,sh.600905,4.92,4.95,4.87,4.89,130035955,636413339.14
2024-07-31,sh.600905,4.87,4.88,4.79,4.86,189253101,913191006.33
2024-08-01,sh.600905,4.84,4.92,4.82,4.83,114415139,557041848.11
2024-08-02,sh.600905,4.83,4.86,4.8,4.82,84865295,409403826.4
2024-08-05,sh.600905,4.81,4.85,4.76,4.76,105135001,504191531.07
2024-08-06,sh.600905,4.77,4.8,4.72,4.76,77636857,369124918.67
2024-08-07,sh.600905,4.77,4.78,4.74,4.75,70347455,334905138.11
2024-08-08,sh.600905,4.75,4.77,4.73,4.77,72548600,344474632.0
2024-08-09,sh.600905,4.76,4.81,4.75,4.76,84644524,404164771.5
2024-08-12,sh.600905,4.8,4.83,4.73,4.75,104533300,498157541.0
2024-08-13,sh.600905,4.75,4.76,4.7,4.72,78132200,369293995.0
2024-08-14,sh.600905,4.67,4.71,4.65,4.67,70210922,328564421.3
2024-08-15,sh.600905,4.66,4.76,4.65,4.75,91533827,432968216.61
2024-08-16,sh.600905,4.75,4.79,4.71,4.73,77441265,366698965.61
2024-08-19,sh.600905,4.72,4.76,4.71,4.73,55331000,261935453.0
2024-08-20,sh.600905,4.74,4.75,4.66,4.69,65630555,307843402.58
2024-08-21,sh.600905,4.69,4.7,4.66,4.66,43102017,201510841.4
2024-08-22,sh.600905,4.66,4.7,4.66,4.68,49247160,230364774.18
2024-08-23,sh.600905,4.68,4.69,4.6,4.66,76824300,356259481.0
2024-08-26,sh.600905,4.65,4.72,4.63,4.71,71704400,335484901.0
2024-08-27,sh.600905,4.7,4.72,4.66,4.7,43124367,202061368.07
2024-08-28,sh.600905,4.7,4.7,4.62,4.64,59119509,274905581.76
2024-08-29,sh.600905,4.63,4.67,4.6,4.62,67927109,314568772.49
2024-08-30,sh.600905,4.61,4.64,4.55,4.57,129557784,594422522.81
2024-09-02,sh.600905,4.5,4.51,4.26,4.28,292147437,1266762101.52
2024-09-03,sh.600905,4.28,4.3,4.24,4.24,127002204,541368802.12
